Date,Open,High,Low,Close,Volume
09-Feb-11,308.13,309.42,305.86,307.94,-
10-Feb-11,306.64,308.44,305.47,307.91,-
11-Feb-11,306.59,312.19,306.19,311.94,-
14-Feb-11,311.36,314.5,309.71,313.76,-
15-Feb-11,313.35,314.73,311.24,311.76,-
16-Feb-11,312.5,312.94,310.74,311.8,-
17-Feb-11,310.31,313.31,309.83,312.32,-
18-Feb-11,312.69,315.27,311.78,314.72,-
22-Feb-11,309.7,312.15,303.58,304.8,-
23-Feb-11,304.86,307.04,301.7,305.35,-
24-Feb-11,305.39,306.24,300.37,304.11,-
25-Feb-11,305.62,307.05,304.45,304.71,-
28-Feb-11,304.7,307.94,303.7,306.39,-
01-Mar-11,308.58,309.3,299.35,300.08,-
02-Mar-11,299.6,302.7,297.3,300.09,-
03-Mar-11,302.89,305.44,302.2,304.48,-
04-Mar-11,303.86,304.19,299.8,300.01,-
07-Mar-11,299.97,301.54,293.21,295.53,-
08-Mar-11,296.17,298.69,294.8,295.86,-
09-Mar-11,295.2,296.96,292.58,295.59,-
10-Mar-11,292.43,293.02,289.44,289.86,-
11-Mar-11,288.82,289.71,286.38,288.07,-
14-Mar-11,286.11,288.86,283.73,284.71,-
15-Mar-11,278.47,285.21,277.47,284.5,-
16-Mar-11,283.72,284.61,275.36,278.27,-
17-Mar-11,281.96,284.22,279.99,280.4,-
18-Mar-11,282.04,283.71,279.59,280.25,-
21-Mar-11,284.82,289.61,284.23,287.96,-
22-Mar-11,288.35,289.33,285.97,288.37,-
23-Mar-11,287.31,290.93,285.71,290.79,-
24-Mar-11,292.42,293.9,289.11,293.15,-
25-Mar-11,293.15,293.16,289.33,289.58,-
28-Mar-11,290.74,292.2,287.07,287.39,-
29-Mar-11,287.71,290.65,286.22,290.57,-
30-Mar-11,291.9,292.46,290,290.63,-
31-Mar-11,291.21,293.79,290.58,293.09,-
01-Apr-11,294.09,297.3,294.09,295.6,-
04-Apr-11,296.2,297.07,291.26,293.55,-
05-Apr-11,290.25,290.45,282.56,284.26,-
06-Apr-11,285.8,287.29,283.72,286.8,-
07-Apr-11,287.58,290.03,286.81,289.71,-
08-Apr-11,292.15,292.15,288.74,288.79,-
11-Apr-11,287.81,288.76,286.21,288.4,-
12-Apr-11,287.21,288.17,283.74,285.02,-
13-Apr-11,287.47,288.51,285.59,287.85,-
14-Apr-11,287.31,289.44,285.76,288.97,-
15-Apr-11,272.37,272.6,264.76,265.08,-
18-Apr-11,262.95,263.57,259.24,263.16,-
19-Apr-11,264.71,265.17,260.19,260.5,-
20-Apr-11,262.69,263.15,260.43,262.6,-
21-Apr-11,263.48,263.88,260.93,262.29,-
25-Apr-11,262.36,263.24,260.74,262.26,-
26-Apr-11,263,268.45,262.34,266.14,-
27-Apr-11,268.73,268.79,266.91,268.61,-
28-Apr-11,268.76,269.35,266.77,268.72,-
29-Apr-11,269.73,271.78,268.99,271.78,-
02-May-11,272.58,272.59,268.29,269.01,-
03-May-11,268.3,270.73,264.55,266.68,-
04-May-11,267.32,269.23,266.24,267.63,-
05-May-11,266.66,269.44,265.48,266.87,-
06-May-11,268.81,270.46,267.32,267.38,-
09-May-11,267.23,268.98,265.28,268.57,-
10-May-11,269.73,271.94,268.5,271.06,-
11-May-11,269.8,271.5,266.58,267.46,-
12-May-11,267.35,268.2,265.19,267.26,-
13-May-11,267.04,267.69,264.26,264.51,-
16-May-11,262.89,263.37,257.94,258.95,-
17-May-11,257.46,265.34,257.26,264.96,-
18-May-11,264.51,264.9,262.59,264.64,-
19-May-11,266.1,268,264.6,265.36,-
20-May-11,265.63,265.73,261.3,261.75,-
23-May-11,258.04,259.74,256.44,258.94,-
24-May-11,259.92,261.72,258.82,258.87,-
25-May-11,258.41,261.12,258.37,259.58,-
26-May-11,258.59,260.8,257.24,258.81,-
27-May-11,258.98,260.63,257.89,260.19,-
31-May-11,262.24,264.26,261.49,264.25,-
01-Jun-11,263.76,266.33,262.39,262.54,-
02-Jun-11,263.52,264.88,260.98,263.77,-
03-Jun-11,260.74,263.54,260.49,261.28,-
06-Jun-11,262.66,263.15,259.37,260.27,-
07-Jun-11,261.18,262.05,259.24,259.26,-
08-Jun-11,258.01,260.36,257.63,259.33,-
09-Jun-11,259.74,259.74,257.56,258.11,-
10-Jun-11,256.78,258.09,254.39,254.5,-
13-Jun-11,254.74,254.84,250.83,252.11,-
14-Jun-11,253.82,256.78,253.24,253.93,-
15-Jun-11,252.26,253.92,250.05,251.22,-
16-Jun-11,251.15,253.81,248.09,249.93,-
17-Jun-11,252.84,253.09,242.16,242.27,-
20-Jun-11,242.26,242.87,239.38,242.05,-
21-Jun-11,243.35,246.72,242.12,246.25,-
22-Jun-11,245.48,245.93,243.12,243.26,-
23-Jun-11,240.82,241.19,236.63,239.87,-
24-Jun-11,240.1,240.13,236.27,237.2,-
27-Jun-11,236.8,244,236.6,241.2,-
28-Jun-11,241.77,247.86,241.77,246.58,-
29-Jun-11,248.02,249.87,245.94,248.54,-
30-Jun-11,250.74,253.08,250.5,252.94,-
01-Jul-11,253.12,260.33,252.94,260.25,-
05-Jul-11,262.39,267.43,262.39,265.95,-
06-Jul-11,266.48,268.99,266.25,267.41,-
07-Jul-11,270.23,275.06,267.67,273.03,-
08-Jul-11,266.21,268.56,263.37,265.73,-
11-Jul-11,263.83,267.72,262.49,263.38,-
12-Jul-11,263.82,269.44,262.74,266.74,-
13-Jul-11,268.23,271.73,267.97,268.86,-
14-Jul-11,269.29,270.73,263.1,264.21,-
15-Jul-11,298.45,299.82,293.79,298.51,-
18-Jul-11,295.95,300.72,295.7,297.17,-
19-Jul-11,297.77,302.04,297.47,300.97,-
20-Jul-11,300.79,301.11,297.38,297.38,-
21-Jul-11,296.72,303.73,296.71,303.19,-
22-Jul-11,302.39,309.44,301.83,308.81,-
25-Jul-11,306.37,312.39,306.19,309.18,-
26-Jul-11,308.72,313.44,308.3,310.95,-
27-Jul-11,308.28,310.16,302.07,303.31,-
28-Jul-11,302.29,307.68,301.2,305.16,-
29-Jul-11,301.81,307.17,301.54,301.54,-
01-Aug-11,305.3,307.44,299.29,303.08,-
02-Aug-11,302.7,299.11,291.52,296.77,-
03-Aug-11,296.74,301.2,291.52,300.28,-
04-Aug-11,296.95,299.13,288.45,288.47,-
05-Aug-11,290.98,294.7,280.72,289.23,-
08-Aug-11,281.21,284.22,271.9,272.74,-
09-Aug-11,280.22,287.02,270.23,286.42,-
10-Aug-11,280.41,281.78,273.59,274.23,-
11-Aug-11,276.63,283.97,273.93,280.78,-
12-Aug-11,284.47,284.96,279.92,281.6,-
15-Aug-11,276.44,282.21,272.75,278.34,-
16-Aug-11,275.94,275.94,264.88,269.23,-
17-Aug-11,269.74,271.57,265.12,266.31,-
18-Aug-11,261.47,262.18,249.99,252.19,-
19-Aug-11,249.42,257.18,245.18,245.21,-
22-Aug-11,251.75,253.25,247.02,248.84,-
23-Aug-11,251.5,260.44,249.28,259.15,-
24-Aug-11,259.41,264.74,258.36,261.38,-
25-Aug-11,264.92,268.37,258.89,259.76,-
26-Aug-11,259.74,264.96,256.31,263.17,-
29-Aug-11,267.01,269.46,266.51,269.27,-
30-Aug-11,268.83,271.22,265.14,270.08,-
31-Aug-11,272.1,272.88,267.73,270.21,-
01-Sep-11,270.1,271.64,265.34,265.98,-
02-Sep-11,261.97,263.7,260.1,262.16,-
06-Sep-11,255.14,261.12,254.99,260.83,-
07-Sep-11,264.96,267.7,263.44,266.75,-
08-Sep-11,266.63,269.28,265.68,267.21,-
09-Sep-11,265.43,267.06,260.33,262.16,-
12-Sep-11,258.72,265.73,258.49,264.79,-
13-Sep-11,265.73,266.67,261.44,264.5,-
14-Sep-11,266.03,268.21,262.65,265.77,-
15-Sep-11,267.48,272.22,267.01,271.01,-
16-Sep-11,272.13,273.15,271.3,273.07,-
19-Sep-11,269.9,274.68,267.42,273.06,-
20-Sep-11,274.42,278.98,271.06,273.04,-
21-Sep-11,273.57,277.22,269.16,269.33,-
22-Sep-11,262.86,264.12,256.74,260.07,-
23-Sep-11,258.02,262.95,256.99,262.49,-
26-Sep-11,263.36,266.2,256.37,265.68,-
27-Sep-11,268.83,273.25,267.76,269.4,-
28-Sep-11,270.48,271.74,263.59,264.16,-
29-Sep-11,267.75,268.38,259.45,263.49,-
30-Sep-11,259.84,261.74,256.93,257.26,-
03-Oct-11,254.67,255.74,247.25,247.51,-
04-Oct-11,244.77,251.47,240.06,250.7,-
05-Oct-11,247.93,253.65,240.14,252.1,-
06-Oct-11,253.5,257.36,251.05,257.1,-
07-Oct-11,258.16,259.99,254.89,257.3,-
10-Oct-11,262.33,268.47,261.34,268.32,-
11-Oct-11,266.46,273.13,266.46,271.32,-
12-Oct-11,273.79,277.34,272.04,273.98,-
13-Oct-11,274.74,279.22,273.74,279.22,-
14-Oct-11,299.44,299.5,293.49,295.54,-
17-Oct-11,291.57,295.62,288.71,290.91,-
18-Oct-11,289.8,295.98,288.41,294.96,-
19-Oct-11,293.38,295.73,289.32,290.06,-
20-Oct-11,290.66,294.15,289.47,291.54,-
21-Oct-11,294.46,296.08,293.06,294.95,-
24-Oct-11,293.07,299.69,292.96,297.91,-
25-Oct-11,296.25,297.2,291.13,291.29,-
26-Oct-11,294.48,294.79,286.14,292.86,-
27-Oct-11,298.91,301.05,296.35,299.04,-
28-Oct-11,296.96,300.85,296.83,299.77,-
31-Oct-11,297.25,299.55,295.54,296.02,-
01-Nov-11,289.76,292.46,288.09,289.04,-
02-Nov-11,292.16,293.69,289.95,292.12,-
03-Nov-11,293.21,298.45,291.57,298.45,-
04-Nov-11,296.45,299.57,295.92,297.77,-
07-Nov-11,296.36,304.09,295.82,303.86,-
08-Nov-11,304.2,306.88,301.5,305.86,-
09-Nov-11,301.83,304.39,299.03,300.17,-
10-Nov-11,302.66,302.67,295.48,297.24,-
11-Nov-11,300.35,305.74,299,303.87,-
14-Nov-11,303.7,308.73,303.59,306.19,-
15-Nov-11,306.09,308.73,304.94,307.97,-
16-Nov-11,305.73,308.84,305,305.43,-
17-Nov-11,304.72,305.84,298.09,300.13,-
18-Nov-11,300.7,301.95,296.58,297.14,-
21-Nov-11,293.59,293.96,285.76,290.18,-
22-Nov-11,289.71,292.19,287.33,289.71,-
23-Nov-11,287.39,289.83,284.77,284.77,-
25-Nov-11,282.31,286.85,280.38,281.22,-
28-Nov-11,289.4,294.12,287.96,293.8,-
29-Nov-11,293.65,294.88,290.37,291.17,-
30-Nov-11,298.68,299.46,295.75,299.4,-
01-Dec-11,299.7,307.69,299.2,306.58,-
02-Dec-11,308.22,311.69,307.82,309.87,-
05-Dec-11,313.51,315.63,310.89,312.51,-
06-Dec-11,311.18,314,309.81,311.57,-
07-Dec-11,310.53,312.52,308.74,311.38,-
08-Dec-11,310.21,313.41,307.34,307.72,-
09-Dec-11,308.69,314.25,308.2,313.4,-
12-Dec-11,310.63,312.78,309.83,312.38,-
13-Dec-11,314.07,317.96,311.11,312.5,-
14-Dec-11,310.61,311.85,305.94,308.73,-
15-Dec-11,310.95,311.69,309.04,309.46,-
16-Dec-11,311.85,314.35,310.42,312.67,-
19-Dec-11,313.69,313.94,309.69,310.6,-
20-Dec-11,313.69,315.6,313.68,314.87,-
21-Dec-11,314.69,315.59,309.17,312.6,-
22-Dec-11,313.66,315.55,313.19,314.54,-
23-Dec-11,315.68,317.02,314.96,316.25,-
27-Dec-11,315.71,321.92,315.68,319.8,-
28-Dec-11,321.05,322.18,318.73,319.53,-
29-Dec-11,320.42,321.18,317.28,320.88,-
30-Dec-11,320.69,323.06,320.69,322.63,-
03-Jan-12,326.14,333.74,325.86,332.37,-
04-Jan-12,332.18,334.79,329.98,333.81,-
05-Jan-12,330.73,331.65,327.79,329.18,-
06-Jan-12,329.25,329.67,324.57,324.68,-
09-Jan-12,322.93,323.18,310.3,310.92,-
10-Jan-12,314.56,316.58,308.15,311.26,-
11-Jan-12,311.44,314.38,310.25,312.67,-
12-Jan-12,315.29,316.13,312.94,314.51,-
13-Jan-12,312.82,313.16,310.22,312.18,-
17-Jan-12,315.67,315.67,312.53,313.98,-
18-Jan-12,313,316.68,310.75,316.14,-
19-Jan-12,320.17,320.17,315.41,319.47,-
20-Jan-12,294.97,295.2,290.56,292.7,-
23-Jan-12,292.71,294.04,291.29,292.47,-
24-Jan-12,292.87,293.55,288.71,290.17,-
25-Jan-12,288.47,289.07,282.91,284.46,-
26-Jan-12,285.7,286.95,281.99,283.77,-
27-Jan-12,285.1,289.87,284.38,289.7,-
30-Jan-12,288.74,289.71,286.41,288.56,-
31-Jan-12,291.21,291.71,287.29,289.76,-
01-Feb-12,292.18,292.46,289.28,290.12,-
02-Feb-12,292.14,292.91,290.75,292.26,-
03-Feb-12,295.03,298.24,293.73,297.87,-
06-Feb-12,297.21,305.11,296.71,304.24,-
07-Feb-12,303.27,304.39,301.58,303.08,-
08-Feb-12,304.02,305.37,302.07,304.62,-
09-Feb-12,305.7,306.94,304.2,305.42,-
10-Feb-12,303.64,303.76,301.7,302.65,-
13-Feb-12,304.94,306.61,304.7,305.79,-
14-Feb-12,305.46,305.69,302.08,304.58,-
15-Feb-12,306.16,306.16,300.98,302.48,-
16-Feb-12,301.11,304.1,298.57,302.96,-
17-Feb-12,302.18,303.51,300.9,302.02,-
21-Feb-12,301.63,308.63,301.14,306.69,-
22-Feb-12,305.67,308.08,303.05,303.67,-
23-Feb-12,303.2,303.67,299.87,302.75,-
24-Feb-12,303.37,305.52,302.45,304.65,-
27-Feb-12,302.99,305.87,302.23,304.35,-
28-Feb-12,304.7,309.58,303.54,308.89,-
29-Feb-12,308.99,312.49,307.44,308.82,-
01-Mar-12,310.82,312.54,308.77,310.89,-
02-Mar-12,310.69,311.69,309.85,310.31,-
05-Mar-12,309.9,310.93,305.38,306.82,-
06-Mar-12,303.72,304.1,296.62,302.18,-
07-Mar-12,304.22,305.29,302.63,303.1,-
08-Mar-12,304.71,305.44,302.87,303.27,-
09-Mar-12,303.67,305.64,299.7,299.82,-
12-Mar-12,299.7,303.2,299.33,302.27,-
13-Mar-12,304.07,308.62,302.47,308.58,-
14-Mar-12,307.19,311.08,306.42,307.69,-
15-Mar-12,307.99,311.44,307.11,310.25,-
16-Mar-12,310.14,312.64,309.72,312.21,-
19-Mar-12,311.25,318.32,310.31,316.67,-
20-Mar-12,315.14,317.71,313.32,316.43,-
21-Mar-12,316.99,323.37,315.94,319.67,-
22-Mar-12,318.93,324.08,315.18,322.7,-
23-Mar-12,322.98,323.93,320.13,320.97,-
26-Mar-12,322.18,324.42,319.45,324.34,-
27-Mar-12,323.19,326.42,322.08,323.19,-
28-Mar-12,325.69,328.96,325.21,327.55,-
29-Mar-12,326.39,327.97,321.83,323.88,-
30-Mar-12,325.55,326.42,320.18,320.3,-
02-Apr-12,320.06,323.43,317.1,323.14,-
03-Apr-12,322.38,323.65,319,320.99,-
04-Apr-12,318.91,319.18,315.23,317.26,-
05-Apr-12,315.8,317.9,313.97,315.84,-
09-Apr-12,313.93,317.35,312.33,315.1,-
10-Apr-12,316.44,316.93,311.96,313.12,-
11-Apr-12,316.67,317.68,315.33,317.66,-
12-Apr-12,320.85,326.24,319.81,325.18,-
13-Apr-12,323.45,324.17,311.46,311.99,-
16-Apr-12,311.19,311.59,300.53,302.73,-
17-Apr-12,303.98,308.54,303.2,304.48,-
18-Apr-12,303.72,306.09,301.1,303.42,-
19-Apr-12,302.54,307.82,299.2,299.35,-
20-Apr-12,301.82,304.12,297.62,297.73,-
23-Apr-12,296.15,298.93,294.8,298.5,-
24-Apr-12,298.82,303.01,298.36,300.33,-
25-Apr-12,301.7,305.37,301.14,304.56,-
26-Apr-12,305.15,308.69,304.55,307.43,-
27-Apr-12,307.2,308.06,304.99,307.18,-
30-Apr-12,306.19,307.73,300,302.12,-
01-May-12,301.59,305.49,299.79,301.91,-
02-May-12,300.3,303.75,300,303.33,-
03-May-12,304.51,307.11,304.17,305.2,-
04-May-12,302.66,303.64,298.11,298.19,-
07-May-12,297.2,304.98,297.2,303.47,-
08-May-12,302.46,308.14,300.05,306.09,-
09-May-12,303.11,307.88,300.6,304.27,-
10-May-12,306.17,307.79,304.81,306.52,-
11-May-12,304.87,306.97,302.08,302.31,-
14-May-12,300.09,303.95,299.99,301.7,-
15-May-12,302.37,307.19,301.57,305.25,-
16-May-12,308.67,314.73,307.66,314.15,-
17-May-12,316.6,318.61,310.3,311.21,-
18-May-12,312.24,315.89,298.05,299.9,-
21-May-12,299.96,307.54,299.7,306.75,-
22-May-12,306.41,306.6,297.7,300.1,-
23-May-12,300.52,304.5,298.26,304.43,-
24-May-12,304.28,305.65,299.14,301.53,-
25-May-12,300.2,300.56,293.85,295.47,-
29-May-12,297.61,299.27,293.87,296.87,-
30-May-12,293.79,295.65,291.47,293.82,-
31-May-12,294.07,294.7,289.21,290.14,-
01-Jun-12,285.61,286.04,283.89,285.2,-
04-Jun-12,284.82,289.95,284.72,289.01,-
05-Jun-12,287.44,288.78,282.95,284.92,-
06-Jun-12,287.95,290.69,286.52,289.99,-
07-Jun-12,293.51,293.65,288.34,288.83,-
08-Jun-12,287.64,290.21,287,289.93,-
11-Jun-12,291.81,292.37,283.06,283.97,-
12-Jun-12,284.6,284.86,279.01,282.27,-
13-Jun-12,280.58,283.22,279.06,280.26,-
14-Jun-12,280.37,282.25,277.98,279.25,-
15-Jun-12,279.89,281.98,278.27,281.97,-
18-Jun-12,281.03,286.82,279.35,285.14,-
19-Jun-12,286.51,291.85,286.27,290.47,-
20-Jun-12,289.62,289.71,286.47,288.47,-
21-Jun-12,289.63,289.63,281.58,282.32,-
22-Jun-12,283.72,285.45,282.63,285.45,-
25-Jun-12,283.38,283.76,278.4,280.07,-
26-Jun-12,281.1,283.02,279.46,282.06,-
27-Jun-12,283.57,286.71,282.73,284.36,-
28-Jun-12,282.67,282.83,278.33,281.87,-
29-Jun-12,287.19,289.77,285.81,289.74,-
02-Jul-12,290.62,291.21,287.96,289.94,-
03-Jul-12,289.71,293.91,288.71,293.62,-
05-Jul-12,294.09,299.73,293.98,297.66,-
06-Jul-12,295.93,296.46,291.12,292.7,-
09-Jul-12,292.18,294.01,290.33,292.71,-
10-Jul-12,294.8,295.92,289.08,290.56,-
11-Jul-12,287.86,288.64,282.19,285.31,-
12-Jul-12,283.28,285.68,280.76,284.95,-
13-Jul-12,285.79,289.28,283.99,287.97,-
16-Jul-12,287.9,289.31,285.6,287.17,-
17-Jul-12,288.93,290.04,283.92,288.08,-
18-Jul-12,288.2,291.55,287.78,290.09,-
19-Jul-12,292.78,298.94,292.71,296.23,-
20-Jul-12,304.08,306.16,298.79,305.1,-
23-Jul-12,299.94,308.87,298.83,307.45,-
24-Jul-12,307.19,308.66,301.87,303.48,-
25-Jul-12,303.86,306.38,302.38,303.69,-
26-Jul-12,307.19,308.13,304.71,306.37,-
27-Jul-12,309.14,317.18,308.44,317.16,-
30-Jul-12,317.71,320.98,314.44,315.83,-
31-Jul-12,313.82,317.93,313.8,316.17,-
01-Aug-12,318.33,319.43,315.37,316.02,-
02-Aug-12,312.44,318.7,311.39,314.06,-
03-Aug-12,319.68,321.54,317.75,320.34,-
06-Aug-12,319.49,324.37,319.29,321.09,-
07-Aug-12,320.57,321.81,317.92,319.95,-
08-Aug-12,319.21,322.61,318.93,320.79,-
09-Aug-12,321.93,322.86,320.44,320.85,-
10-Aug-12,318.98,320.8,317.75,320.68,-
13-Aug-12,323.39,329.74,323.02,329.67,-
14-Aug-12,329.3,336.09,329.17,334,-
15-Aug-12,334.8,336.79,331.72,333.44,-
16-Aug-12,333.42,336.98,333.21,336.1,-
17-Aug-12,336.72,338.29,335.51,338.23,-
20-Aug-12,337.41,339.1,335.99,337.43,-
21-Aug-12,336.22,338.66,330.75,334.42,-
22-Aug-12,333.36,339.96,333.02,338.25,-
23-Aug-12,336.8,339.9,335.16,338.06,-
24-Aug-12,337.46,339.88,336.7,338.98,-
27-Aug-12,331.16,335.66,329.29,334.28,-
28-Aug-12,332.17,338.47,332.04,338.29,-
29-Aug-12,338.35,344.15,337.74,343.66,-
30-Aug-12,341.78,343.35,339.75,340.5,-
31-Aug-12,341.66,343.95,339.68,342.2,-
04-Sep-12,341.93,342.16,336.41,340.18,-
05-Sep-12,339.66,342.91,339.23,340.02,-
06-Sep-12,342.64,349.6,342.02,349.35,-
07-Sep-12,349.65,355.77,348.49,352.72,-
10-Sep-12,354.53,356.05,348.85,350.03,-
11-Sep-12,348.63,349.97,345.15,345.75,-
12-Sep-12,344.36,347.11,340.1,345.1,-
13-Sep-12,346.2,354.15,344.92,352.67,-
14-Sep-12,354.45,356.14,353.15,354.49,-
17-Sep-12,353.7,356.08,352.15,354.64,-
18-Sep-12,353.54,358.97,353.04,358.78,-
19-Sep-12,358.39,363.92,357.85,363.39,-
20-Sep-12,361.87,365.32,360.25,363.69,-
21-Sep-12,365.74,367.09,364.69,366.63,-
24-Sep-12,365.13,374.64,364.76,374.32,-
25-Sep-12,376.15,382.06,373.46,374.21,-
26-Sep-12,374.55,380.24,370.13,376.35,-
27-Sep-12,379.6,381.04,375.45,377.87,-
28-Sep-12,376.7,379.27,375.2,376.87,-
01-Oct-12,379.15,382.12,377.73,380.51,-
02-Oct-12,382.22,382.61,374.76,378.12,-
03-Oct-12,377.48,381.58,375.72,380.87,-
04-Oct-12,380.99,384.56,379.32,383.64,-
05-Oct-12,384.97,386.8,382.12,383.44,-
08-Oct-12,380.12,381.41,376.7,378.54,-
09-Oct-12,379.46,380.28,370.89,371.67,-
10-Oct-12,370.56,373.39,368.78,371.91,-
11-Oct-12,376.07,378.87,374.77,375.36,-
12-Oct-12,375.55,377.06,371.68,372,-
15-Oct-12,370.6,371.54,364.98,370.12,-
16-Oct-12,369.69,373.12,367.86,371.98,-
17-Oct-12,371.6,377.79,369.76,377.37,-
18-Oct-12,377.39,379.33,337.66,347.15,-
19-Oct-12,352.44,353,335.66,340.55,-
22-Oct-12,340.16,341.97,334.52,339,-
23-Oct-12,335.67,343.32,335.66,339.83,-
24-Oct-12,343.06,343.16,337.3,338.31,-
25-Oct-12,339.66,340.66,336.42,338.54,-
26-Oct-12,337.91,341.17,335.26,337.24,-
31-Oct-12,339.59,340.16,337.16,339.81,-
01-Nov-12,339.41,345.1,339.02,343.45,-
02-Nov-12,347.05,347.43,343.34,343.62,-
05-Nov-12,341.91,343.09,337.44,341.14,-
06-Nov-12,342.4,342.91,338.44,340.52,-
07-Nov-12,337.16,338.78,332.91,333.23,-
08-Nov-12,334.76,335.41,325.29,325.82,-
09-Nov-12,327,333.84,324.82,331.18,-
12-Nov-12,331.54,334.57,330.1,332.62,-
13-Nov-12,331.17,333.47,328.79,329.2,-
14-Nov-12,330,330.76,324.92,325.95,-
15-Nov-12,324.68,329.67,321.63,323.31,-
16-Nov-12,322.67,326.18,317.68,323.27,-
19-Nov-12,327.52,334.13,327.44,333.77,-
20-Nov-12,334.42,338.66,331.95,334.65,-
21-Nov-12,334.16,334.57,329.87,332.6,-
23-Nov-12,334.65,334.66,332.72,333.65,-
26-Nov-12,332.89,333.17,329.18,330.24,-
27-Nov-12,329.75,337.16,328.67,335.02,-
28-Nov-12,333.67,342.11,331.61,341.49,-
29-Nov-12,343.55,346.6,340.66,345.6,-
30-Nov-12,345.31,349.26,342.5,348.84,-
03-Dec-12,350.77,352.59,346.71,347.28,-
04-Dec-12,347.15,347.41,342.51,345.17,-
05-Dec-12,345.73,346.9,340.82,343.57,-
06-Dec-12,343.45,347.46,341.91,345.22,-
07-Dec-12,347.15,348.09,340.87,341.76,-
10-Dec-12,342.35,345.48,341.55,342.37,-
11-Dec-12,344.66,350.61,343.52,348.09,-
12-Dec-12,349.27,351.4,346.39,348.43,-
13-Dec-12,357.6,357.88,349.42,351,-
14-Dec-12,349.24,353.56,348.87,350.63,-
17-Dec-12,352.4,368.77,351.66,360.03,-
18-Dec-12,357.94,364.19,357.17,360.17,-
19-Dec-12,359.99,361.14,357.98,359.69,-
20-Dec-12,361.27,361.96,358.13,360.82,-
21-Dec-12,356.63,359.05,354.9,357.46,-
24-Dec-12,356.9,357.23,353.38,354.4,-
26-Dec-12,353.68,356.08,350.85,354.08,-
27-Dec-12,353.22,354.07,348.96,352.79,-
28-Dec-12,350.49,353.1,349.65,349.65,-
31-Dec-12,349.65,354.93,347.65,353.34,-
02-Jan-13,359.35,363.14,357.92,361.26,-
03-Jan-13,362.1,365.6,360,361.47,-
04-Jan-13,364.31,370.36,363.48,368.62,-
07-Jan-13,367.36,369.32,364.92,367.01,-
08-Jan-13,367.4,367.78,361.85,366.28,-
09-Jan-13,365.77,368.81,363.94,368.69,-
10-Jan-13,371.04,372.13,366.38,370.37,-
11-Jan-13,370.63,370.84,367.78,369.62,-
14-Jan-13,368.13,370.73,360.81,361.26,-
15-Jan-13,359.31,367.13,355.69,362.1,-
16-Jan-13,360.84,361.81,356.48,357.24,-
17-Jan-13,358.5,359.46,355.15,355.3,-
18-Jan-13,354.82,356.03,350.31,351.9,-
22-Jan-13,351.98,352.32,347.41,351.08,-
23-Jan-13,367.63,374.13,367.53,370.38,-
24-Jan-13,370.25,378.04,369.88,376.54,-
25-Jan-13,375.01,378.86,374.75,376.46,-
28-Jan-13,375.5,377.42,373.57,374.99,-
29-Jan-13,373,378.1,372.9,376.46,-
30-Jan-13,376.49,380.09,376.08,376.54,-
31-Jan-13,374.88,378.43,374.75,377.47,-
01-Feb-13,378.7,387.9,378.7,387.4,-
04-Feb-13,383.46,384.85,378.76,379.13,-
05-Feb-13,380.18,385.17,379.35,382.49,-
06-Feb-13,379.16,386.09,378.87,384.7,-
07-Feb-13,384.47,389.02,382.37,386.59,-
08-Feb-13,389.67,392.94,389.39,392.29,-
11-Feb-13,388.81,391.11,386.49,390.82,-
12-Feb-13,390.48,393.56,389.3,389.96,-
13-Feb-13,389.67,392.28,389.6,391.04,-
14-Feb-13,389.48,393.98,388.5,393.52,-
15-Feb-13,393.31,396.23,393.14,396.05,-
19-Feb-13,397.6,403.1,397.24,403.02,-
20-Feb-13,402.25,404.08,395.5,395.83,-
21-Feb-13,398.6,402.32,395.21,397.37,-
22-Feb-13,399.23,400.22,396.5,399.46,-
25-Feb-13,400.75,403.8,394.85,394.99,-
26-Feb-13,397.1,397.58,391.81,394.67,-
27-Feb-13,397,401.97,395.16,399.49,-
28-Feb-13,400.15,403.09,400.11,400.2,-
01-Mar-13,398.5,403.17,397.68,402.69,-
04-Mar-13,402.25,411.01,402.1,410.34,-
05-Mar-13,414.05,419.65,414.04,418.88,-
06-Mar-13,420.09,421.58,413.99,415.27,-
07-Mar-13,416.61,417.89,414.38,415.88,-
08-Mar-13,416.83,417.04,412.11,415.34,-
11-Mar-13,415.43,419.43,415.33,416.99,-
12-Mar-13,414.94,415.53,411.42,413.39,-
13-Mar-13,413.54,414.93,410.74,412.24,-
14-Mar-13,413.08,413.08,408.29,410.36,-
15-Mar-13,408.84,409.74,406.26,406.74,-
18-Mar-13,402.1,405.97,400.33,403.49,-
19-Mar-13,405.21,409.22,402.82,405.25,-
20-Mar-13,408.01,408.35,405.31,406.95,-
21-Mar-13,405.24,408.05,404.52,405.22,-
22-Mar-13,406.96,407.21,404.42,404.75,-
25-Mar-13,405.8,409.21,403.01,404.42,-
26-Mar-13,406.34,406.59,403.49,405.8,-
27-Mar-13,402.94,403.1,400.26,400.93,-
28-Mar-13,401.59,402.28,396.25,396.7,-
01-Apr-13,397.11,400.72,396.23,400.19,-
02-Apr-13,401.87,407.01,401.6,406.11,-
03-Apr-13,406.32,406.69,399.93,402.7,-
04-Apr-13,401.72,402.47,395.25,397.14,-
05-Apr-13,392.64,393.1,387.81,391.13,-
08-Apr-13,388.99,389.39,383.82,387.04,-
